order_date,number_of_orders,status_of_order,monetary_value,service_name
2016-03-28,100,No Driver Found,4901260,Uber_SHOP
2016-03-28,0,Other,27300,Uber_FOOD
2016-03-28,0,Other,318500,Uber_GLAM
2016-03-28,0,Other,218400,Uber_MASSAGE
2016-03-29,400,Cancelled,169786981,Uber_BOX
2016-03-29,30,Cancelled,3603600,Uber_CLEAN
2016-03-29,13900,Cancelled,231767900,Uber_FOOD
2016-03-29,10,Cancelled,1235780,Uber_GLAM
2016-03-29,40,Cancelled,737100,Uber_KILAT
2016-03-29,440,Cancelled,6097000,Uber_MART
2016-03-29,160,Cancelled,21958300,Uber_MASSAGE
2016-03-29,68460,Cancelled,1720475120,Uber_RIDE
2016-03-29,6580,Cancelled,251556760,Uber_SEND
2016-03-29,3570,Cancelled,102380460,Uber_SHOP
2016-03-29,200,Cancelled,,Uber_TIX
2016-03-29,820,Completed,292328309,Uber_BOX
2016-03-29,180,Completed,24897600,Uber_CLEAN
2016-03-29,68860,Completed,1119181700,Uber_FOOD
2016-03-29,80,Completed,11583390,Uber_GLAM
2016-03-29,430,Completed,8981700,Uber_KILAT
2016-03-29,1660,Completed,23259600,Uber_MART
2016-03-29,690,Completed,99945300,Uber_MASSAGE
2016-03-29,375610,Completed,8670560080,Uber_RIDE
2016-03-29,42150,Completed,1561044940,Uber_SEND
2016-03-29,13630,Completed,349576500,Uber_SHOP
2016-03-29,10,Completed,412685,Uber_TIX
2016-03-29,40,Failed/Timeout,677677,Uber_TIX
2016-03-29,30,No Driver Found,21329490,Uber_BOX
2016-03-29,10,No Driver Found,1456000,Uber_CLEAN
2016-03-29,100,No Driver Found,1656200,Uber_FOOD
2016-03-29,10,No Driver Found,1426880,Uber_GLAM
2016-03-29,30,No Driver Found,546000,Uber_KILAT
2016-03-29,0,No Driver Found,36400,Uber_MART
2016-03-29,120,No Driver Found,15615600,Uber_MASSAGE
2016-03-29,15220,No Driver Found,398956740,Uber_RIDE
2016-03-29,1880,No Driver Found,71424080,Uber_SEND
2016-03-29,90,No Driver Found,3478020,Uber_SHOP
2016-03-29,0,Other,327600,Uber_CLEAN
2016-03-29,0,Other,191100,Uber_GLAM
2016-03-29,0,Other,109200,Uber_MASSAGE
2016-03-30,510,Cancelled,195849927,Uber_BOX
2016-03-30,20,Cancelled,3603600,Uber_CLEAN
2016-03-30,13700,Cancelled,228410000,Uber_FOOD
2016-03-30,20,Cancelled,2811900,Uber_GLAM
2016-03-30,20,Cancelled,518700,Uber_KILAT
2016-03-30,500,Cancelled,7007000,Uber_MART
2016-03-30,180,Cancelled,24788400,Uber_MASSAGE
2016-03-30,59330,Cancelled,1501045000,Uber_RIDE
2016-03-30,6510,Cancelled,250004300,Uber_SEND
2016-03-30,3650,Cancelled,108069780,Uber_SHOP
2016-03-30,130,Cancelled,,Uber_TIX
2016-03-30,1070,Completed,345658222,Uber_BOX
2016-03-30,180,Completed,25844000,Uber_CLEAN
2016-03-30,67830,Completed,1104412400,Uber_FOOD
2016-03-30,80,Completed,10151960,Uber_GLAM
2016-03-30,490,Completed,10264800,Uber_KILAT
2016-03-30,2050,Completed,28683200,Uber_MART
2016-03-30,630,Completed,94367000,Uber_MASSAGE
2016-03-30,386410,Completed,8928444980,Uber_RIDE
2016-03-30,42890,Completed,1585514840,Uber_SEND
2016-03-30,13090,Completed,335395060,Uber_SHOP
2016-03-30,10,Completed,13650,Uber_TIX
2016-03-30,20,Failed/Timeout,,Uber_TIX
2016-03-30,30,No Driver Found,20543705,Uber_BOX
2016-03-30,10,No Driver Found,1783600,Uber_CLEAN
2016-03-30,90,No Driver Found,1656200,Uber_FOOD
2016-03-30,20,No Driver Found,2254980,Uber_GLAM
2016-03-30,40,No Driver Found,791700,Uber_KILAT
2016-03-30,10,No Driver Found,163800,Uber_MART
2016-03-30,70,No Driver Found,8726900,Uber_MASSAGE
2016-03-30,7290,No Driver Found,200116280,Uber_RIDE
2016-03-30,1640,No Driver Found,62518820,Uber_SEND
2016-03-30,70,No Driver Found,2799160,Uber_SHOP
2016-03-30,0,Other,218400,Uber_CLEAN
2016-03-30,0,Other,280280,Uber_GLAM
2016-03-30,0,Other,500500,Uber_MASSAGE
2016-03-30,0,Other,76440,Uber_RIDE
2016-03-30,0,Other,69160,Uber_SEND
2016-03-31,440,Cancelled,162509256,Uber_BOX
2016-03-31,20,Cancelled,2220400,Uber_CLEAN
2016-03-31,13920,Cancelled,231212800,Uber_FOOD
2016-03-31,10,Cancelled,1756300,Uber_GLAM
2016-03-31,30,Cancelled,573300,Uber_KILAT
2016-03-31,530,Cancelled,7371000,Uber_MART
2016-03-31,120,Cancelled,18099900,Uber_MASSAGE
2016-03-31,62640,Cancelled,1578245760,Uber_RIDE
2016-03-31,6880,Cancelled,265530720,Uber_SEND
2016-03-31,3490,Cancelled,102451440,Uber_SHOP
2016-03-31,120,Cancelled,,Uber_TIX
2016-03-31,1130,Completed,382258422,Uber_BOX
2016-03-31,210,Completed,29302000,Uber_CLEAN
2016-03-31,69680,Completed,1128290800,Uber_FOOD
2016-03-31,90,Completed,11668930,Uber_GLAM
2016-03-31,560,Completed,11739000,Uber_KILAT
2016-03-31,1910,Completed,26699400,Uber_MART
2016-03-31,660,Completed,96924100,Uber_MASSAGE
2016-03-31,384860,Completed,8914050600,Uber_RIDE
2016-03-31,43180,Completed,1592121440,Uber_SEND
2016-03-31,12980,Completed,334730760,Uber_SHOP
2016-03-31,10,Completed,175175,Uber_TIX
2016-03-31,30,Failed/Timeout,671125,Uber_TIX
2016-03-31,50,No Driver Found,28159950,Uber_BOX
2016-03-31,10,No Driver Found,1346800,Uber_CLEAN
2016-03-31,200,No Driver Found,3194100,Uber_FOOD
2016-03-31,10,No Driver Found,1044680,Uber_GLAM
2016-03-31,50,No Driver Found,955500,Uber_KILAT
2016-03-31,10,No Driver Found,127400,Uber_MART
2016-03-31,90,No Driver Found,11557000,Uber_MASSAGE
2016-03-31,8110,No Driver Found,221499460,Uber_RIDE
2016-03-31,1870,No Driver Found,71449560,Uber_SEND
2016-03-31,120,No Driver Found,5418140,Uber_SHOP
2016-03-31,0,Other,555100,Uber_MASSAGE
2016-03-31,0,Other,49140,Uber_RIDE
2016-03-31,0,Other,18200,Uber_TIX
2016-04-01,430,Cancelled,188994078,Uber_BOX
2016-04-01,40,Cancelled,5096000,Uber_CLEAN
2016-04-01,15610,Cancelled,258467300,Uber_FOOD
2016-04-01,30,Cancelled,3345160,Uber_GLAM
2016-04-01,40,Cancelled,764400,Uber_KILAT
2016-04-01,600,Cancelled,8372000,Uber_MART
2016-04-01,170,Cancelled,24560900,Uber_MASSAGE
2016-04-01,79390,Cancelled,1998902360,Uber_RIDE
2016-04-01,8550,Cancelled,327033980,Uber_SEND
2016-04-01,3770,Cancelled,112843640,Uber_SHOP
2016-04-01,250,Cancelled,,Uber_TIX
2016-04-01,1270,Completed,434948059,Uber_BOX
2016-04-01,230,Completed,32323200,Uber_CLEAN
2016-04-01,75240,Completed,1214895500,Uber_FOOD
2016-04-01,130,Completed,17927910,Uber_GLAM
2016-04-01,570,Completed,11930100,Uber_KILAT
2016-04-01,2100,Completed,29338400,Uber_MART
2016-04-01,670,Completed,99745100,Uber_MASSAGE
2016-04-01,414660,Completed,9636040960,Uber_RIDE
2016-04-01,46060,Completed,1700529740,Uber_SEND
2016-04-01,13320,Completed,342647760,Uber_SHOP
2016-04-01,40,Completed,294158,Uber_TIX
2016-04-01,40,Failed/Timeout,490581,Uber_TIX
2016-04-01,60,No Driver Found,35188790,Uber_BOX
2016-04-01,10,No Driver Found,1929200,Uber_CLEAN
2016-04-01,240,No Driver Found,4122300,Uber_FOOD
2016-04-01,20,No Driver Found,2579850,Uber_GLAM
2016-04-01,110,No Driver Found,2402400,Uber_KILAT
2016-04-01,20,No Driver Found,236600,Uber_MART
2016-04-01,120,No Driver Found,17735900,Uber_MASSAGE
2016-04-01,13620,No Driver Found,360409140,Uber_RIDE
2016-04-01,3610,No Driver Found,142726220,Uber_SEND
2016-04-01,200,No Driver Found,8814260,Uber_SHOP
2016-04-01,0,Other,182000,Uber_CLEAN
2016-04-01,0,Other,18200,Uber_FOOD
2016-04-01,0,Other,152880,Uber_GLAM
2016-04-01,10,Other,1556100,Uber_MASSAGE
2016-04-01,0,Other,61880,Uber_RIDE
2016-04-01,0,Other,27300,Uber_SHOP
